student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
17083,C++;Java,2,73.05,6,3,0
17084,Python;SQL,3,68.57,3,3,1
17085,Python;Data Analysis;C++,4,99.95,0,0,1
17086,Python;Machine Learning,4,86.84,8,1,1
17087,Java;Data Analysis,0,76.23,0,1,0
17088,C++;SQL;Python,1,63.03,4,1,1
17089,C++;Python,0,83.95,6,1,1
17090,C++,5,85.67,9,4,0
17091,Java;Data Analysis;SQL,2,92.66,9,3,0
17092,Machine Learning;Data Analysis,3,71.54,5,3,1
17093,Java,4,99.26,2,3,1
17094,Python;Machine Learning,1,77.58,7,2,1
17095,Java;C++;Python,4,71.84,6,1,1
17096,SQL,5,73.94,8,4,0
17097,C++,0,80.78,0,4,1
17098,Python,0,97.47,7,2,1
17099,Machine Learning,3,89.41,3,2,0
17100,Python;Data Analysis,1,83.08,6,3,0
17101,C++;Machine Learning,5,66.51,6,3,1
17102,C++;Python;Data Analysis,1,65.97,3,3,1
17103,Data Analysis,3,80.09,7,3,1
17104,Machine Learning;Python;Data Analysis,5,89.15,0,3,0
17105,Machine Learning;C++;SQL,5,90.04,4,1,1
17106,C++,0,69.04,3,4,0
17107,C++;Data Analysis;SQL,0,64.0,3,1,0
17108,Machine Learning,0,75.38,2,4,0
17109,C++,4,96.73,0,0,0
17110,Python;C++;Java,2,81.81,4,0,1
17111,SQL,0,72.8,7,0,1
17112,C++,2,72.95,9,4,1
17113,C++,2,65.28,5,2,0
17114,Python,1,78.93,0,1,0
17115,Data Analysis;C++;Python,3,91.65,4,2,1
17116,Java;Machine Learning,4,98.74,5,4,0
17117,Java,2,80.06,8,3,1
17118,Python;Machine Learning;Java,4,66.69,8,2,0
17119,Python,1,87.32,4,4,0
17120,Data Analysis;C++,0,90.27,2,0,1
17121,C++,5,62.87,5,3,0
17122,C++,2,94.01,7,0,0
17123,Data Analysis,3,93.17,4,2,1
17124,Data Analysis,5,78.9,7,2,1
17125,C++;SQL,1,82.42,0,1,0
17126,SQL;C++;Java,4,88.54,7,1,0
17127,Java,0,87.07,1,4,1
17128,C++,4,60.66,6,2,0
17129,Machine Learning,3,64.9,1,0,0
17130,SQL,2,66.5,2,1,0
17131,Java,3,90.23,4,0,0
17132,Java;Data Analysis;Machine Learning,4,77.6,9,4,1
17133,C++;Java;SQL,4,81.82,6,0,1
17134,Python;Data Analysis,5,90.91,8,0,1
17135,Machine Learning;Java,3,73.64,4,3,0
17136,Data Analysis;SQL;C++,3,89.96,0,4,1
17137,SQL;Java,3,77.69,2,1,1
17138,Python;Machine Learning;C++,0,75.09,4,3,1
17139,SQL;Machine Learning,4,73.32,2,2,1
17140,C++;Machine Learning,1,98.6,7,2,0
17141,Python,0,90.88,7,1,1
17142,Data Analysis;Machine Learning,0,60.81,0,4,1
17143,Data Analysis,0,98.3,7,2,0
17144,C++;Java,5,91.02,3,2,1
17145,C++;Machine Learning,1,65.97,5,2,0
17146,Java;C++;SQL,3,63.05,9,4,0
17147,Data Analysis;SQL,5,72.33,7,2,1
17148,Python;SQL;Machine Learning,4,84.97,1,1,1
17149,Java;Machine Learning;C++,2,84.66,7,1,1
17150,Python;Data Analysis,5,71.03,6,1,1
17151,C++;Data Analysis;Python,2,77.83,3,3,0
17152,Machine Learning;Python;Java,4,68.48,4,1,0
17153,C++,1,62.02,5,0,1
17154,Python,2,80.68,2,2,1
17155,Python;Java;SQL,0,73.88,1,1,1
17156,Data Analysis;Machine Learning;Python,5,81.72,1,4,0
17157,Java;Data Analysis,2,97.86,3,4,0
17158,Python,4,65.73,6,4,0
17159,Data Analysis;C++,0,60.08,0,3,1
17160,C++;SQL;Python,2,63.08,0,4,0
17161,Python,4,78.51,3,3,1
17162,SQL,1,88.28,8,2,1
17163,Python;Data Analysis,4,83.23,4,0,0
17164,Data Analysis;Java;Machine Learning,1,79.8,0,4,1
17165,Java;Python,0,74.16,2,4,0
17166,Java;Data Analysis,4,72.4,5,3,0
17167,Python;Machine Learning,3,75.05,2,3,0
17168,Python,5,84.47,5,0,1
17169,Data Analysis;SQL,3,66.71,5,1,0
17170,C++,3,90.85,4,3,1
17171,Java;Data Analysis,3,83.01,9,0,0
17172,C++,5,70.77,4,2,0
17173,SQL,3,80.05,8,4,1
17174,Machine Learning,1,98.51,2,4,0
17175,Java,4,60.82,9,0,1
17176,Python,0,67.98,6,0,1
17177,C++,3,77.94,3,4,1
17178,Data Analysis,3,85.54,1,3,0
17179,Python;Machine Learning,0,68.49,9,1,1
17180,SQL;Data Analysis;C++,0,97.26,2,2,0
17181,SQL;Python;Data Analysis,3,85.7,2,1,0
17182,Machine Learning,1,95.1,2,1,1
17183,Data Analysis;Machine Learning;SQL,0,73.17,2,1,0
17184,Machine Learning,4,93.16,9,4,1
17185,Machine Learning,4,75.13,5,1,1
17186,Python;Data Analysis;SQL,1,70.11,5,3,1
17187,C++;Java,5,96.47,8,3,1
17188,SQL;Java;C++,2,63.69,7,3,1
17189,SQL,1,97.72,9,0,0
17190,SQL;Python;C++,3,78.34,6,2,1
17191,Java;SQL,2,99.71,1,3,1
17192,SQL,3,81.58,9,1,0
17193,Java,4,90.3,1,0,0
17194,Python;Java;Machine Learning,0,60.28,0,4,0
17195,C++;Data Analysis;Python,3,79.87,6,3,0
17196,C++,4,89.5,6,1,0
17197,SQL;C++,1,91.31,0,1,1
17198,Java,3,66.32,5,4,1
17199,Machine Learning;Java,4,76.76,6,0,1
17200,SQL,0,76.76,0,1,0
17201,C++;Data Analysis,3,64.15,5,2,0
17202,Python;SQL,5,77.72,9,3,0
17203,Python;SQL;C++,4,92.28,8,0,0
17204,C++,3,72.01,0,3,0
17205,Java;Data Analysis,0,77.3,1,3,1
17206,Data Analysis,3,98.44,1,4,0
17207,Data Analysis;Machine Learning,3,61.27,9,2,1
17208,C++;SQL;Java,5,83.66,2,2,1
17209,Python;SQL,4,89.74,3,4,0
17210,C++;Machine Learning;Python,2,90.44,6,3,0
17211,Data Analysis;Machine Learning,3,88.64,2,2,1
17212,Python,2,89.06,6,3,0
17213,Python;SQL,1,62.36,4,0,0
17214,Python,3,81.37,4,4,1
17215,SQL,2,91.32,6,4,0
17216,Data Analysis,1,63.76,6,2,0
17217,Python;Java,5,60.48,6,0,1
17218,Data Analysis;Machine Learning,4,92.58,8,3,0
17219,SQL;Data Analysis,3,88.49,0,2,0
17220,C++;Java,4,76.49,0,3,1
17221,Data Analysis,1,97.62,2,0,0
17222,C++,4,90.66,5,1,1
17223,Data Analysis,4,98.71,1,2,0
17224,Data Analysis;SQL,0,97.17,8,2,0
17225,Machine Learning,1,79.25,0,4,0
17226,Data Analysis,4,90.19,4,1,1
17227,C++;Machine Learning,2,86.77,6,2,0
17228,SQL;Data Analysis,1,92.46,9,3,0
17229,Python;Machine Learning;SQL,0,91.51,2,0,1
17230,Data Analysis;Python,3,66.13,1,1,1
17231,SQL,5,69.35,2,4,0
17232,Python,4,70.63,6,4,0
17233,Python;C++;Machine Learning,2,92.74,0,3,0
17234,C++,0,92.43,7,0,0
17235,C++,1,79.81,2,4,1
17236,Java,5,83.23,4,4,1
17237,Python;Data Analysis;Machine Learning,5,93.08,9,0,0
17238,Java;C++;Data Analysis,4,72.5,4,1,0
17239,Java;Python;Machine Learning,0,62.01,5,2,1
17240,Java;Python,0,79.3,6,2,1
17241,SQL,2,96.55,0,0,1
17242,Machine Learning;C++,3,91.62,5,0,0
17243,C++;SQL,3,74.66,1,0,0
17244,Python,3,62.59,9,3,1
17245,Machine Learning,5,85.48,2,3,0
17246,Data Analysis,5,93.38,4,0,1
17247,Data Analysis;SQL;Machine Learning,1,86.6,0,3,0
17248,C++,5,77.0,6,2,1
17249,Python;C++;Java,5,64.93,0,0,0
17250,Python;Data Analysis,0,96.43,7,2,1
17251,SQL;Java,1,71.04,5,2,0
17252,Data Analysis;Java,0,68.97,0,3,0
17253,Data Analysis;Python,2,92.64,6,4,1
17254,SQL,2,99.25,9,4,1
17255,SQL;Data Analysis,1,86.41,2,1,0
17256,C++;Data Analysis;Java,1,84.99,6,1,0
17257,Machine Learning;Java,5,72.78,7,4,1
17258,Java,2,60.82,9,0,1
17259,Data Analysis,4,67.67,2,4,0
17260,SQL;Java,3,83.38,4,3,0
17261,Python;Data Analysis;C++,5,66.05,9,4,0
17262,SQL;C++;Python,3,95.35,1,0,1
17263,Machine Learning,2,67.53,1,0,0
17264,SQL;Python;Data Analysis,3,80.88,0,1,1
17265,Java;Data Analysis;SQL,4,80.48,2,1,0
17266,C++;Data Analysis;SQL,4,84.16,3,0,0
17267,Python,0,73.1,2,2,1
17268,SQL;C++,1,94.94,7,1,1
17269,SQL;Java,3,77.77,0,3,1
17270,Python,4,88.01,4,2,1
17271,SQL;Machine Learning,1,85.44,6,3,1
17272,Python;C++,1,64.69,8,3,0
17273,SQL,0,84.91,0,0,0
17274,SQL;Python;Machine Learning,1,82.03,8,2,1
17275,Java;C++;Python,1,95.94,8,1,0
17276,Data Analysis,5,95.24,3,0,1
17277,SQL;C++;Java,2,66.04,9,4,1
17278,Python;Data Analysis;C++,0,63.27,4,1,1
17279,Machine Learning;Python;C++,0,71.78,5,4,1
17280,C++;Machine Learning;SQL,3,99.46,3,0,0
17281,Data Analysis;C++,1,60.86,5,3,1
17282,Python,3,86.92,4,3,1
17283,Machine Learning;Java;Python,5,84.34,2,2,1
17284,Python;SQL,4,85.86,2,1,0
17285,SQL;Data Analysis;C++,1,68.73,8,4,0
17286,C++;Java,4,69.07,4,4,0
17287,SQL,2,77.23,2,2,1
17288,Java;SQL;C++,5,63.83,7,1,1
17289,C++,1,62.98,7,3,0
17290,C++;Python;Machine Learning,3,63.53,2,0,1
17291,C++;Machine Learning;SQL,3,82.92,6,2,0
17292,SQL,1,75.91,8,0,1
17293,Python,3,71.74,2,0,0
17294,Data Analysis;C++;SQL,1,72.63,7,2,1
17295,SQL,0,68.29,0,4,0
17296,Machine Learning,3,76.46,2,1,0
17297,C++,1,68.12,3,4,1
17298,Python,1,87.92,2,3,0
17299,Python;Machine Learning;SQL,3,64.96,8,1,1
17300,C++;Machine Learning;Data Analysis,0,97.93,9,2,0
17301,Data Analysis;Python,3,63.59,4,2,1
17302,Machine Learning;SQL;Java,1,97.74,2,2,0
17303,Python;SQL;Machine Learning,0,93.33,2,0,1
17304,Machine Learning,4,87.23,1,2,0
17305,C++;Machine Learning,2,96.49,9,3,0
17306,Machine Learning,3,65.57,5,3,0
17307,Machine Learning,5,67.05,8,2,0
17308,C++;Java,1,70.09,6,1,1
17309,C++;Machine Learning,0,69.79,1,3,1
17310,C++,0,72.43,8,1,0
17311,Data Analysis,4,83.03,2,1,0
17312,Machine Learning;Java;SQL,3,61.13,6,1,0
17313,C++,5,75.29,9,2,0
17314,Python;Data Analysis;SQL,0,69.86,6,0,1
17315,Python;C++,4,84.27,3,2,1
17316,Data Analysis,1,99.41,3,3,1
17317,Machine Learning;Data Analysis,4,80.71,1,3,0
17318,Machine Learning,3,77.03,1,3,1
17319,Data Analysis;Python;C++,4,74.73,1,3,0
17320,Java;Python;Machine Learning,0,91.4,4,0,1
17321,Data Analysis,0,62.88,2,1,1
17322,C++,2,98.39,9,2,0
17323,SQL;Machine Learning;Java,4,76.72,6,3,1
17324,Java;Data Analysis;Machine Learning,1,72.55,6,1,1
17325,Python,5,98.96,5,2,1
17326,SQL,5,97.44,7,0,1
17327,C++;Data Analysis,3,85.68,3,4,0
17328,SQL,2,60.74,8,0,1
17329,Data Analysis,4,89.94,9,4,1
17330,Java;Machine Learning;SQL,1,73.42,9,3,0
17331,Python;C++,2,75.53,4,1,1
17332,Data Analysis,0,66.35,3,1,1
17333,Data Analysis;Python,3,80.94,2,2,0
17334,Python;Java,4,89.78,8,4,1
17335,Java;C++,5,70.92,3,4,1
17336,Data Analysis;C++;Java,1,97.55,8,2,1
17337,Java,0,67.79,0,1,1
17338,Data Analysis;C++,2,62.65,4,1,1
17339,Data Analysis,3,85.77,0,2,1
17340,SQL;Java,2,93.97,8,4,0
17341,Data Analysis,5,98.13,6,3,1
17342,Data Analysis;Java,2,90.69,9,2,0
17343,Machine Learning,1,67.99,8,1,1
17344,Java;Python,0,99.11,4,3,1
17345,Machine Learning;Java,4,96.78,9,3,0
17346,SQL;Python,1,66.53,8,4,0
17347,Data Analysis;Machine Learning,5,82.35,3,2,1
17348,Python;Machine Learning,3,82.22,2,3,0
17349,Machine Learning;SQL;Java,5,77.7,1,0,0
17350,Python;SQL,5,99.37,3,3,0
17351,Java;SQL;Data Analysis,2,62.38,2,3,1
17352,Python;Machine Learning;SQL,3,85.09,8,3,0
17353,Data Analysis;Machine Learning,1,68.21,7,2,0
17354,C++;Machine Learning,5,81.09,0,4,1
17355,Machine Learning;Java;C++,1,91.19,1,4,1
17356,Data Analysis;Java,4,69.87,2,0,0
17357,Java;C++,2,75.73,5,0,0
17358,SQL;C++;Java,1,98.03,4,3,0
17359,Machine Learning,3,90.46,4,3,1
17360,Data Analysis;Python;C++,5,82.91,5,3,0
17361,Python;Java;Machine Learning,4,68.88,7,0,0
17362,Java,3,77.01,0,4,0
17363,Python;Data Analysis,2,90.96,4,0,1
17364,Data Analysis;Python;Java,4,92.82,5,4,0
17365,Java;Python;Machine Learning,4,69.78,9,0,0
17366,C++,4,86.48,5,4,1
17367,Java;SQL,5,63.8,8,0,1
17368,Python;Java;SQL,0,60.93,9,4,1
17369,Machine Learning;SQL,4,81.95,6,2,0
17370,SQL;Python;Java,3,68.98,3,2,0
17371,Java,3,63.16,6,1,1
17372,Java;Data Analysis;Machine Learning,2,89.19,6,4,0
17373,Python,1,79.92,5,4,1
17374,C++;Java;SQL,1,91.85,7,4,0
17375,C++;Python;SQL,0,86.56,7,1,0
17376,Machine Learning,5,89.19,9,0,1
17377,Java,5,72.29,5,2,1
17378,Python;Machine Learning,4,70.53,1,1,1
17379,Machine Learning;C++,0,84.03,4,2,0
17380,Java;C++;Data Analysis,2,68.0,0,3,0
17381,Java,2,92.62,9,1,0
17382,C++,1,80.92,9,1,0
17383,Machine Learning;Java;Data Analysis,2,69.08,9,2,1
17384,Data Analysis;Python,4,85.01,8,4,0
17385,Python;Machine Learning;Java,3,97.8,3,3,0
17386,Python;SQL,2,63.28,0,2,1
17387,Machine Learning,0,64.37,2,1,0
17388,Python,4,93.75,9,4,0
17389,Machine Learning;SQL,2,64.38,1,3,0
17390,Data Analysis;Machine Learning,5,61.58,8,4,1
17391,Machine Learning;Java;Python,2,73.92,6,2,0
17392,C++,5,78.67,9,4,0
17393,SQL;C++;Java,4,82.78,9,1,0
17394,Python;Data Analysis;Java,2,80.29,5,1,1
17395,C++,5,96.53,3,0,0
17396,Data Analysis,3,90.75,3,3,0
17397,Machine Learning;SQL,1,99.35,6,2,1
17398,Java;SQL,4,79.06,7,4,1
17399,SQL;Data Analysis,5,63.37,3,1,0
17400,C++,0,98.22,6,0,0
17401,Python;Data Analysis,2,60.16,2,2,0
17402,Java;SQL,5,91.04,8,1,1
17403,Data Analysis;Machine Learning,5,61.25,2,2,1
17404,Java;Data Analysis;SQL,5,90.45,2,1,1
17405,Data Analysis;Python;Machine Learning,1,97.52,9,2,0
17406,Python;Machine Learning;Java,0,75.57,1,1,1
17407,Data Analysis;Java;SQL,0,69.64,2,4,1
17408,Java,3,69.05,7,3,1
17409,Machine Learning;SQL;C++,1,79.67,1,1,0
17410,Machine Learning;Data Analysis,5,66.84,0,2,1
17411,SQL,4,86.92,4,1,0
17412,C++;SQL;Java,1,74.73,7,0,1
17413,Python;SQL,1,72.92,5,4,1
17414,SQL;Python,0,78.45,1,0,0
17415,Java;Data Analysis,3,81.7,8,2,0
17416,Python;C++;Data Analysis,3,65.68,3,1,0
17417,C++;Data Analysis,1,88.31,2,1,0
17418,C++;Python;Data Analysis,1,95.32,3,0,1
17419,Java,2,71.12,2,3,0
17420,Python,5,67.22,7,4,1
17421,Python;C++;Data Analysis,0,90.42,0,1,0
17422,Machine Learning,5,67.34,0,1,0
17423,SQL;Java,4,61.65,8,2,1
17424,Machine Learning,4,84.77,6,0,0
17425,C++,3,69.59,8,2,0
17426,Data Analysis,0,66.87,2,4,0
17427,Java,5,99.26,2,1,1
17428,Data Analysis;Python,3,71.67,1,0,1
17429,C++,4,96.14,1,0,1
17430,Machine Learning;Python,1,67.13,8,0,1
17431,Python;Java,0,92.76,1,4,1
17432,Machine Learning;Java,0,80.08,3,3,0
17433,C++,5,63.14,3,3,0
17434,Machine Learning,2,89.34,8,3,0
17435,Java;Python;Machine Learning,5,95.68,2,2,0
17436,SQL;Machine Learning,1,66.52,9,2,0
17437,Python,1,89.02,1,4,1
17438,Java;Python,3,77.8,2,0,0
17439,Java;SQL,0,90.15,8,3,1
17440,Data Analysis;SQL,3,88.56,4,1,1
17441,SQL,1,61.06,4,3,0
17442,Machine Learning;SQL,2,67.15,6,4,1
17443,Java;Data Analysis,0,78.84,0,3,0
17444,SQL;Python,1,97.34,9,1,1
17445,SQL;Java,2,73.68,4,1,0
17446,Data Analysis;Machine Learning;Python,5,85.15,8,1,0
17447,Data Analysis;Java,4,60.48,5,4,1
17448,C++;Machine Learning,1,88.45,7,3,0
17449,Python;Java;Data Analysis,4,84.12,9,4,0
17450,Java;Python,3,88.62,7,1,1
17451,SQL;C++;Python,4,96.19,0,3,0
17452,SQL,1,65.86,7,2,0
17453,Data Analysis;SQL;Python,4,70.46,5,4,1
17454,Python;Machine Learning;C++,0,99.83,3,2,0
17455,Data Analysis;SQL;Machine Learning,1,66.25,2,2,0
17456,C++;SQL,2,88.83,4,0,0
17457,C++;Machine Learning;Python,4,89.0,4,1,0
17458,C++;SQL;Machine Learning,0,87.32,6,2,0
17459,Python,3,69.1,8,4,0
17460,SQL;Python,3,68.61,0,1,1
17461,SQL;Python;Data Analysis,4,86.65,8,1,1
17462,Data Analysis;SQL;C++,3,67.45,2,4,1
17463,SQL;Python,2,86.46,5,3,1
17464,Java;Python;Machine Learning,1,79.7,5,4,1
17465,C++;Data Analysis;SQL,0,75.47,3,3,1
17466,Data Analysis;Machine Learning;Java,5,72.01,1,1,1
17467,Python,4,97.9,4,4,0
17468,Java,3,80.32,2,2,0
17469,Data Analysis;Python,1,82.45,3,4,0
17470,Python;SQL,5,97.97,5,2,1
17471,Data Analysis;Machine Learning;Python,2,86.16,6,2,1
17472,Data Analysis;C++,3,98.31,1,1,1
17473,Machine Learning,3,64.25,2,3,0
17474,SQL,0,93.87,6,3,0
17475,C++;SQL,2,73.42,4,2,1
17476,Machine Learning;SQL,2,92.42,3,3,1
17477,Python,4,94.23,3,4,1
17478,Python,5,70.86,8,2,1
17479,Python;Data Analysis,0,76.35,8,2,0
17480,Data Analysis;C++,4,89.04,9,0,0
17481,SQL;Data Analysis,0,63.96,6,4,0
17482,C++;Data Analysis;Java,2,90.22,0,3,1
17483,Data Analysis;Machine Learning,0,64.42,0,3,0
17484,SQL;Java,0,96.58,2,0,1
17485,C++;Python,0,71.05,2,4,1
17486,Machine Learning;Data Analysis,1,83.02,6,1,1
17487,Java;SQL;C++,1,64.69,1,1,0
17488,Java;SQL,5,70.78,7,4,1
17489,C++;Python,5,76.16,0,3,1
17490,Java,2,79.48,7,1,1
17491,Python;C++;SQL,0,60.0,8,1,1
17492,Python;Data Analysis;Machine Learning,2,95.55,4,3,1
17493,Data Analysis,1,60.31,3,4,1
17494,C++,0,90.95,5,0,0
17495,Java;SQL,4,78.82,5,4,1
17496,Machine Learning,1,80.96,7,0,0
17497,Python;SQL;Machine Learning,1,68.33,7,4,0
17498,Python;SQL;Java,1,84.29,0,1,1
17499,SQL,0,81.49,8,2,1
17500,C++,5,66.57,9,2,0
17501,C++,3,69.52,0,3,0
17502,Python;C++,4,62.68,2,4,0
17503,SQL;C++;Machine Learning,4,62.65,6,4,1
17504,Data Analysis;C++;Java,2,60.55,4,3,1
17505,Data Analysis,0,68.82,5,3,0
17506,Data Analysis,5,87.19,7,0,0
17507,Java,1,72.65,3,0,1
17508,Java;Python;C++,3,73.71,3,2,0
17509,C++;Python,0,65.28,7,1,1
17510,SQL,0,83.02,2,4,1
17511,C++;Python,5,73.69,5,2,1
17512,Machine Learning;SQL,3,87.05,3,2,1
17513,SQL;C++,1,89.66,5,1,0
17514,C++;SQL;Machine Learning,0,83.39,3,2,0
17515,Machine Learning;Data Analysis;Java,4,71.04,1,2,0
17516,Data Analysis;SQL,4,80.34,9,1,1
17517,Data Analysis,3,70.08,2,2,1
17518,Java;Data Analysis;Python,1,96.12,7,4,0
17519,Java,3,90.66,0,3,0
17520,Data Analysis;Java,0,79.72,9,1,0
17521,Data Analysis;SQL,4,98.62,5,3,1
17522,Data Analysis;Machine Learning,2,81.87,8,4,0
17523,Java;Machine Learning;C++,3,73.14,0,2,1
17524,Data Analysis;SQL;Python,2,63.82,3,2,1
17525,SQL;Data Analysis;Machine Learning,2,81.75,6,2,1
17526,Python,5,94.42,5,3,1
17527,Data Analysis;SQL;C++,4,94.67,5,0,1
17528,Machine Learning;SQL,3,84.18,8,3,0
17529,Java;Machine Learning,2,75.74,7,0,1
17530,Data Analysis,0,86.01,4,3,1
17531,SQL;Machine Learning;C++,5,90.49,1,4,0
17532,Python;C++;Java,1,76.46,2,3,1
17533,C++;Data Analysis,5,79.05,9,3,0
17534,SQL;Machine Learning,1,87.22,2,1,1
17535,Java;C++,4,95.07,3,2,0
17536,Python;SQL;Java,3,91.64,1,2,0
17537,Java;SQL,3,60.9,7,2,1
17538,Machine Learning,1,64.97,7,0,1
17539,Machine Learning,0,94.11,7,4,1
17540,Python;C++,1,93.35,9,0,0
17541,Machine Learning,1,75.55,4,1,0
17542,C++;SQL;Data Analysis,3,83.37,9,1,0
17543,C++;Data Analysis,2,96.23,5,3,1
17544,Data Analysis;C++,0,96.46,5,1,1
17545,Data Analysis,3,91.32,6,1,0
17546,Python;Machine Learning;Data Analysis,5,68.38,0,4,1
17547,Java;SQL;Data Analysis,1,89.21,9,1,0
17548,SQL;Java,2,64.04,2,3,1
17549,Machine Learning;Data Analysis,0,95.76,2,2,1
17550,Python,4,65.97,6,0,1
17551,C++;Machine Learning,0,86.49,5,0,1
17552,Python;Machine Learning,0,84.41,8,0,0
17553,C++;Data Analysis,1,91.08,8,3,1
17554,Machine Learning;Python,1,82.06,8,4,1
17555,Data Analysis,4,62.38,3,3,0
17556,Data Analysis;C++,4,88.23,2,0,1
17557,Java;Machine Learning;C++,4,75.33,3,3,0
17558,Python;SQL,3,72.81,2,3,1
17559,C++;Data Analysis,3,99.67,6,3,0
17560,Python;SQL,1,83.62,2,2,0
17561,SQL,1,88.43,0,3,0
17562,C++;Python,4,81.05,7,4,0
17563,SQL,3,90.8,5,2,1
17564,Python;Data Analysis;SQL,2,90.08,4,3,1
17565,SQL;Data Analysis,3,86.29,7,1,0
17566,SQL;Python;Data Analysis,1,99.91,7,0,0
17567,SQL;Java,3,78.39,2,2,0
17568,C++;Java,1,88.25,2,1,1
17569,SQL;Data Analysis,4,91.91,9,0,0
17570,Machine Learning;SQL;Data Analysis,4,75.04,6,4,1
17571,Data Analysis;SQL,4,78.29,2,1,0
17572,Data Analysis;C++;Machine Learning,2,98.77,8,4,1
17573,C++;Java;Machine Learning,2,61.29,7,4,1
17574,Data Analysis;SQL,1,73.41,7,1,0
17575,Python,0,79.45,8,1,0
17576,SQL;Python;Data Analysis,5,60.06,7,2,0
17577,Python,2,95.97,3,4,1
17578,C++;Java;Data Analysis,1,71.45,6,1,0
17579,C++;Java;Machine Learning,3,70.31,5,4,0
17580,C++;Machine Learning,4,92.81,0,3,0
17581,Data Analysis;Machine Learning,4,71.12,4,3,0
17582,C++;Python;SQL,4,86.3,1,3,0
17583,Data Analysis,1,92.86,8,4,0
17584,C++;Data Analysis;Python,4,91.7,2,4,1
17585,C++,2,91.28,6,1,1
17586,Machine Learning;Data Analysis,3,63.55,1,1,0
17587,Data Analysis,4,63.19,6,2,1
17588,C++,1,72.27,3,2,1
17589,Data Analysis;SQL,3,61.44,5,2,1
17590,Machine Learning;Java,4,80.02,8,0,0
17591,Machine Learning;SQL;Java,0,75.79,7,3,0
17592,SQL;Python;Machine Learning,4,82.28,8,4,0
17593,Machine Learning;C++,5,71.95,4,3,0
17594,C++,2,79.43,4,4,0
17595,Java;C++,3,73.39,3,0,1
17596,C++;Machine Learning,2,67.81,8,4,1
17597,Java;SQL,0,85.97,9,2,0
17598,Python;C++,0,86.94,7,3,0
17599,Machine Learning;Python,5,93.17,5,3,1
17600,Python;C++;Java,2,94.99,9,3,0
17601,C++;Machine Learning;SQL,3,88.18,5,0,0
17602,Data Analysis,0,87.5,5,3,1
17603,Java;SQL,0,62.27,5,1,0
17604,Java;SQL;Python,4,64.39,6,2,1
17605,C++,5,92.5,5,2,0
17606,Python;SQL;C++,1,69.32,7,4,1
17607,C++;Machine Learning;Python,0,74.22,6,0,0
17608,Machine Learning;Data Analysis,3,65.81,1,4,0
17609,Java,3,67.81,9,4,0
17610,C++,4,91.02,3,2,1
17611,Python;Data Analysis;Machine Learning,3,70.47,6,1,0
17612,Java,4,77.96,1,0,0
17613,SQL;Machine Learning;Python,0,66.07,3,0,0
17614,Java,0,87.12,1,0,0
17615,SQL;Java,0,89.13,1,1,1
17616,C++,0,74.47,6,0,0
17617,Data Analysis;Java;SQL,1,91.39,1,3,0
17618,SQL;Python;Machine Learning,5,69.6,3,1,0
17619,Data Analysis,5,87.68,6,4,0
17620,Data Analysis;Machine Learning,1,89.2,5,3,0
17621,SQL;Machine Learning;Python,0,98.75,3,4,0
17622,Data Analysis,3,69.29,8,0,0
17623,Java;Machine Learning;SQL,4,63.75,4,1,0
17624,SQL;Python,5,70.52,1,3,1
17625,Python,2,64.91,6,1,1
17626,Machine Learning,4,66.79,9,1,1
17627,Machine Learning,2,73.36,1,1,0
17628,Machine Learning;Python,2,76.56,7,4,0
17629,C++;SQL,0,96.15,6,1,1
17630,SQL;Python;Machine Learning,2,67.82,8,0,1
17631,Java;Python;Data Analysis,0,98.87,5,3,0
17632,Machine Learning,1,92.41,6,2,1
17633,Python;SQL;C++,3,95.26,9,1,1
17634,Data Analysis;C++,2,97.18,8,3,0
17635,Machine Learning;SQL;Java,3,90.13,6,4,0
17636,Machine Learning,0,91.55,8,4,0
17637,Java;Machine Learning,2,77.51,7,1,1
17638,Java;C++;SQL,4,80.42,4,1,1
17639,Data Analysis;SQL;Java,1,97.3,6,0,0
17640,Machine Learning;SQL;C++,5,75.13,6,2,1
17641,C++,1,61.68,0,1,0
17642,C++;Java;SQL,2,90.51,3,1,0
17643,Machine Learning;SQL;Python,1,82.93,4,0,0
17644,Java;Python;Data Analysis,5,92.6,5,4,1
17645,C++;Java,4,63.02,6,2,0
17646,Python;C++;Java,3,84.85,4,4,0
17647,C++,4,69.91,1,1,0
17648,SQL,1,96.13,4,2,1
17649,SQL,5,64.4,4,1,0
17650,Java;Data Analysis,3,93.72,6,0,0
17651,C++;Machine Learning,5,63.54,2,0,1
17652,Java;SQL;Machine Learning,4,61.0,0,4,1
17653,Data Analysis;Machine Learning;Java,0,69.4,5,3,1
17654,C++;Java;Data Analysis,0,73.32,6,4,1
17655,Data Analysis;C++;Machine Learning,3,85.06,9,2,0
17656,Java;Machine Learning;SQL,3,65.27,7,0,0
17657,Python;Java;C++,3,77.49,6,4,0
17658,Java;Machine Learning,0,68.17,6,0,0
17659,C++;SQL,4,94.21,6,3,1
17660,Machine Learning;C++,3,61.8,0,4,1
17661,Python;Data Analysis;SQL,0,74.24,8,0,0
17662,C++,3,85.25,8,1,0
17663,Data Analysis;Java,3,96.52,6,3,0
17664,C++;Machine Learning;Data Analysis,5,94.72,8,1,0
17665,Java;SQL,3,95.81,3,2,0
17666,Data Analysis,0,62.51,6,3,1
